stock_exchange,corp_ticker,corp_name_listed,corp_name_local,corp_name_en,corp_id,biz_id,date_founded,date_listed,status_listing,ceo_name,addr_local,homepage,tel_no,fax_no,settle_period
Y,264900,크라운제과,(주)크라운제과,"CROWN CONFECTIONERY CO.,LTD",1101116332590.0,4118700569,20170302,2017/04/11,ac,윤석빈,서울특별시 용산구 한강대로72길 3(남영동),www.crown.co.kr,02-791-9123,02-791-9119,12
Y,005740,크라운해태홀딩스,(주)크라운해태홀딩스,"CROWNHAITAI Holdings CO.,LTD",1101110093552.0,2168100486,19680918,1976/06/30,ac,윤석빈,서울특별시 용산구 한강대로72길 3,www.crown.co.kr,02-791-9123,02-791-9119,12
Y,259960,크래프톤,주식회사 크래프톤,"KRAFTON, Inc.",1101113645772.0,2208745316,20070326,2021/08/10,ac,김창한,서울특별시 강남구 테헤란로 231,www.krafton.com,02-6250-0807,,12
K,096240,크레버스,(주)크레버스,"Creverse, Inc.",1101112541575.0,2118716710,20020605,2008/06/27,ac,"이동훈, 김형준 (각자대표)",서울특별시 강남구 테헤란로 521 파르나스타워 21층,creverse.com,02-3429-9407,02-3454-9449,12
K,040350,크레오에스지,(주)크레오에스지,"CreoSG Co.,Ltd.",1101111407314.0,2158162801,19970424,2002/01/10,ac,이상균,"서울특별시 강남구 테헤란로13길 31-1 4층(역삼동, 일리빌딩)",www.curocom.com,02-2141-3000,02-2141-3097,12
K,110790,크리스에프앤씨,(주)크리스에프앤씨,"Creas F&C Co., Ltd",1101111572612.0,2078152490,19980806,2018/10/01,ac,우진석 (단독대표),서울특별시 강남구 도곡로 176,www.creas.co.kr,02-3409-3000,02-3409-1218,12
K,045520,크린앤사이언스,(주)크린앤사이언스,"Clean & Science Co., Ltd",2112110000553.0,4048100477,19791231,2000/12/05,ac,곽규범,서울 강남구 삼성동 159-1 무역회관 903-1호,www.cands.co.kr,02  -551 -0221,02  -551 -0225,12
K,214150,클래시스,(주)클래시스,CLASSYS Inc.,1101115618355.0,1078839288,20150115,2015/04/03,ac,Seung Han Baek,서울특별시 강남구 테헤란로 208 클래시스,classys.co.kr,02-1544-3481,02-6008-3457,12
K,466100,클로봇,주식회사 클로봇,"CLOBOT Co., Ltd.",1101116394954.0,3548600594,20170508,2024/10/28,ac,"각자 대표이사 김창구, 김경필","경기도 성남시 분당구 성남대로925번길 16, 701호",clobot.co.kr,031-706-3323,,12
K,237880,클리오,(주)클리오,"CLIO Cosmetics Co., Ltd",1101111421273.0,2118622189,19970531,2016/11/09,ac,한현옥,서울특별시 성동구 왕십리로 66 -,www.clio.co.kr,02-514-0056,02-514-0076,12
K,139670,키네마스터,키네마스터(주),KineMaster Corporation,1101112605793.0,1208641987,20020909,2011/12/02,ac,"홍기태, 송광은(공동대표)","서울특별시 서초구 반포대로24길 21 1, 2층",www.kinemastercorp.com,02-2194-5300,02-2194-5333,12
Y,020120,키다리스튜디오,(주)키다리스튜디오,"KidariStudio, Inc.",1101110539382.0,1068149784,19870729,1996/07/03,ac,"허흥범, 박건원 (각자대표)",서울특별시 성동구 연무장11길 8 성수2가 273-50,www.kidaristudio.com,02-6320-8500,02-6320-8585,12
K,475430,키스트론,키스트론(주),"KISTRON Co., Ltd.",1746110015485.0,5068113147,19921127,2025/06/02,ac,정민호,경기도 안산시 단원구 산단로68번길 37,www.kistron.com/,031-491-6501,031-491-3681,12
Y,039490,키움증권,키움증권(주),"KIWOOM Securities Co.,Ltd.",1101111867948.0,1078176756,20000401,2009/08/03,ac,엄주성,서울특별시 영등포구 의사당대로 96 TP타워(사학연금 서울회관),www.kiwoom.com,02-3787-5000,02-3787-5136,12
K,054780,키이스트,(주)키이스트,"KEYEAST Co., Ltd.",1101111327869.0,1208166644,19961008,2003/11/14,ac,조지훈,서울특별시 강남구 학동로11길 30 -,www.keyeast.co.kr,02-3444-2002,02-3444-4290,12
K,256940,킵스파마,(주)킵스바이오파마,Keeps Biopharma Inc.,1101112063743.0,2098126571,20000904,2017/09/06,ac,김하용,경기도 화성시 동탄면 동탄산단10길 52 &nbsp,www.kpscorp.co.kr,031-8041-5411,031-376-3400,12
K,219130,타이거일렉,주식회사 타이거일렉,"TIGER ELEC CO.,LTD.",1201110228610.0,1218138874,20000728,2015/09/25,ac,허재정,인천광역시 남구 염전로187번길 33,www.tigerelec.com,032)579-4100,032-573-5893,12
K,336680,탑런토탈솔루션,(주)탑런토탈솔루션,"TOP RUN TOTAL SOLUTION CO.,LTD",1760110037504.0,5138133516,20040524,2024/11/01,ac,박영근,경상북도 구미시 옥계2공단로 46-14,toprun.co.kr/,054-471-4907,054-472-4990,12
K,360070,탑머티리얼,주식회사 탑머티리얼,"TOP MATERIAL Co., Ltd",1311110304011.0,1298672468,20120215,2022/10/18,ac,노환진,경기도 이천시 호법면 덕평로 554-30,www.topmaterial.co.kr,0316329876,031-632-9864,12
K,065130,탑엔지니어링,(주)탑엔지니어링,Top Engineering Company Limited,1760110007937.0,5138107376,19931113,2003/01/29,ac,안만호,경상북도 구미시  고아읍 농공단지길 53-17,www.topengnet.com,031-8039-1000,054-482-0346,12
K,134580,탑코미디어,주식회사 탑코미디어,"Topco Media Co.,Ltd.",1101113615121.0,2208742930,20070206,2013/11/26,ac,유정석,"서울특별시 구로구 디지털로26길 38 8층(구로동, 지타워)",www.topcomedia.co.kr,02-508-4493,02-3445-8782,12
Y,014580,태경비케이,(주)태경비케이,"TAEKYUNG BK CO.,LTD.",1101110301111.0,1098127101,19800122,1991/03/07,ac,"김민정, 정구일, 박충기 (각자 대표이사)",서울특별시 강서구  공항대로 467 (등촌동),www.bkmp.co.kr,02-3661-8018,02)3661-1338,12
Y,015890,태경산업,태경산업(주),"TAEKYUNG INDUSTRIAL CO.,LTD",1348110002080.0,1248130662,19820215,1996/01/30,ac,"김해련, 박충기, 김민정 (각자 대표이사)",서울특별시 강서구 공항대로 467 4층(등촌동),www.taekyung.co.kr,031-206-0071,02-3661-7057,12
Y,006890,태경케미컬,태경케미컬 주식회사,"TAEKYUNG CHEMICAL CO.,LTD",1101110040793.0,2208110227,19701111,2003/01/28,ac,박기환,서울특별시 강서구  공항대로 467 (등촌동),www.taekyungchem.co.kr,02-3661-8011,02-3661-0537        ,12
K,023160,태광,(주)태광,T. K. CORPORATION,1801110045559.0,6038107233,19820901,1994/09/07,ac,"윤원식, 윤준식",부산광역시 강서구  녹산산업대로 117-12,www.tkbend.co.kr,051-970-6600,051-831-6969,12
Y,003240,태광산업,태광산업(주),"TAEKWANG INDUSTRIAL CO.,LTD",1101110185276.0,2038143626,19610915,1975/12/27,ac,유태호,서울특별시 중구  동호로 310 (장충동2가),www.taekwang.co.kr,02-3406-0866,02-3406-0428,12
Y,011280,태림포장,태림포장(주),"Tailim Packaging Co., Ltd",1301110010015.0,1338122623,19760412,1988/12/20,ac,이복진,경기도 시흥시 공단1대로379번안길 74,www.tailim.com,031-499-3333,031)498-1115,12
K,323280,태성,(주)태성,"TAESUNG CO.,LTD.",1101117067972.0,7378601274,20190405,2019/06/24,ac,김종학,"경기도 안산시 단원구 해안로 228 (원시동, ㈜태성)",www.taesung2000.com,031-482-2240,02-2004-9298,12
K,053620,태양,(주)태양,TAEYANG Corporation,1615110006118.0,3128107206,19891014,2001/08/07,ac,현창수,충청남도 천안시 서북구  업성1길 27 태양산업(주),sungroup.kr/taeyangsun/,02-2186-1291,041-621-9822,12
Y,004100,태양금속공업,태양금속공업(주),"TAEYANG METAL INDUSTRIAL CO.,LTD",1101110003212.0,1348100016,19540301,1976/05/25,ac,한우삼. 한하워드성(각자 대표이사),경기도 안산시 단원구  해봉로 212 (성곡동),www.taeyangmetal.com,031-490-5500,0314922112,12
Y,009410,태영건설,(주)태영건설,TAEYOUNG ENGINEERING & CONSTRUCTION,1101110155451.0,1058174543,19731120,1989/11/13,ac,"최금락, 최진국 (각자대표)",경기도 광명시 신기로 20 -,www.taeyoung.com,031-910-6999,02)3270-6920,12
K,044490,태웅,(주)태웅,"TAEWOONG CO., LTD.",1801110073922.0,6038116009,19870619,2001/11/08,ac,장희상,부산광역시 강서구  녹산산단27로 67,www.taewoong.com,051-329-5000,051-899-7901,12
K,124560,태웅로직스,주식회사 태웅로직스,"Taewoong Logistics Co., Ltd.",1101111234543.0,2028153193,19960120,2019/12/10,ac,Han Jae dong and Cho Yong jun (individual representative directors),"서울특별시 서초구 서초대로42길 95 5층(서초동, 태웅빌딩)",www.e-tgl.com,02-2029-4300,02-2029-4699,12
Y,001420,태원물산,태원물산(주),"TAEWONMULSAN CO.,LTD",1101110086771.0,1208165136,19550111,1975/06/24,ac,남기영,서울특별시 강남구 테헤란로86길 14 (대치동),www.twms.co.kr,02-555-4301,02-555-4650,12
K,191420,테고사이언스,테고사이언스(주),"Tego Science, Inc.",1601110114126.0,3148140292,20010320,2014/11/06,ac,전세화,"서울특별시 강서구 마곡중앙8로 93 (마곡동, 테고사이언스)",www.tegoscience.com,02-818-2900,02-2107-3173,12
K,073640,테라사이언스,테라사이언스(주),"TERA SCIENCE Co.,LTD",1901110021119.0,6098124002,19931019,2004/01/06,ac,지서현,경남 창원시 성주동 30-5번지,www.samwon-tech.com,055-213-7000,055-213-7003,12
K,066700,테라젠이텍스,(주)테라젠이텍스,"THERAGEN ETEX CO.,LTD.",1101110724107.0,1338122943,19900927,2004/05/27,ac,"고진업, 박시홍",경기도 안산시 단원구 산단로 68번길 58(초지동),www.thera-gen.com,(031)497-4100,0234638111,12
K,095610,테스,(주)테스,"TESCO.,LTD.",1345110064482.0,1358157375,20020919,2008/05/20,ac,"주숭일, 이재호 (각자 대표이사)",경기도 용인시 처인구 양지면 중부대로 2374-36,www.hites.co.kr,031-323-2552,031-323-2555,12
Y,055490,테이팩스,(주)테이팩스,TAPEX INC,1201110095499.0,1398115931,19940801,2017/10/31,ac,허지행,"경기도 수원시 영통구 대학4로 17 제8층 812호, 813호(이의동, 에이스광교타워 1차)",tapex.co.kr,031-8047-4100,031-8047-4292,12
K,064520,테크엘,(주)테크엘,"TechL Co., LTD.",1211110060136.0,1308155315,19980217,2002/12/04,ac,김재창,경기도 화성시  동탄면 경기동로 548,www.bec.co.kr,031-8020-6000,031-8020-6110,12
K,089030,테크윙,(주)테크윙,"Techwing, Inc.",1348110072942.0,1248198532,20020801,2011/11/10,ac,"나윤성, 장 남 각자대표",경기도 화성시 동탄면 동탄산단6길 37,techwing.co.kr,031-378-5640,031-378-5648,12
K,054450,텔레칩스,(주)텔레칩스,TelechipsInc.,1101111799513.0,1208194951,19991029,2004/12/10,ac,이장규,경기도 성남시 수정구 금토로80번길 27 ㈜텔레칩스 판교사옥,www.telechips.com,(02)3443-6792,02-3443-6739,12
Y,078000,텔코웨어,텔코웨어(주),"TELCOWARE CO.,LTD.",1101111848394.0,1208197865,20000111,2004/07/20,ac,"금한태, 배성 (각자 대표이사)",서울특별시 서초구  법원로3길 20-7,www.telcoware.com,02 -2105-9800,02-2105-9888,12
K,200230,텔콘RF제약,(주)텔콘알에프제약,TELCON RF PHARMACEUTICAL. Inc.,1345110031382.0,1358129641,19990108,2014/11/24,ac,김지훈,경기도 용인시 기흥구 공세로 54 -,www.telcon.co.kr,031-371-8502,02-515-8804,12
Y,214420,토니모리,(주)토니모리,"TONYMOLY CO., LTD.",1101113500249.0,1148653270,20060726,2015/07/10,ac,김승철,서울특별시 서초구 남부순환로 2557 토니모리 빌딩,www.tonymoly.com,02-591-3191,02-593-1409,12
K,393210,토마토시스템,(주)토마토시스템,"TOMATOSYSTEM Co., Ltd.",1101112099425.0,2148670792,20001027,2023/04/27,ac,조길주,서울특별시 강남구 선릉로91길 10 -,tomatosystem.co.kr/,02-3445-2194,02-3445-2198,12
K,475960,토모큐브,(주)토모큐브,"Tomocube, Inc.",1601110406466.0,5148800190,20150824,2024/11/07,ac,박용근,대전광역시 유성구 죽동로 141 2층,www.tomocube.com,0428631100,042-863-0108,12
K,215480,토박스코리아,(주)토박스코리아,"TOEBOX KOREA, Ltd.",1101115648518.0,1968100028,20150224,2015/05/13,ac,윤여준,서울특별시 금천구 디지털로 178 가산퍼블릭 A동 609호,toebox.com,02-6101-3639,02-887-8484,12
K,051360,토비스,(주)토비스,"TOVISCo.,LTD",1349110013457.0,1338137806,19980908,2004/11/19,ac,"김 용 범, 하 희 조 ",인천광역시 연수구 하모니로226번길 15 -,www.tovism.com,032-712-5112,032-818-2412,12
K,045340,토탈소프트,(주)토탈소프트뱅크,TOTAL SOFT BANK LTD.,1801110085076.0,6018118506,19890114,2002/07/19,ac,최장수,부산광역시 해운대구 반송로513번길 66-39(석대동),www.tsb.co.kr,070-4733-1000,051-955-3001,12
K,108230,톱텍,(주)톱텍,"TOPTEC COMPANY,LIMITED",1845110014990.0,6218122815,19960620,2009/09/15,ac,정지용,경상북도 구미시 산동읍 5공단4로 28 -,toptec.co.kr,054-472-1100,054-472-1404,12
K,079970,투비소프트,(주)투비소프트,"TOBESOFT Co., Ltd.",1101112021395.0,2118661993,20000710,2010/06/01,ac,김모란희 단독대표,"서울특별시 강남구 봉은사로 617 인탑스빌딩 3, 4, 5층 (삼성동)",www.tobesoft.com,02-2140-7700,02-2140-7799,12
K,199800,툴젠,(주)툴젠,ToolGen Incorporated,1101111785827.0,1088118555,19991008,2021/12/10,ac,유종상,"서울특별시 강서구 마곡중앙로 172 바이오이노베이션파크,8층",toolgen.com,02-3660-1334,02-873-8169,12
K,417790,트루엔,주식회사 트루엔,"TRUEN Co., Ltd",1101113161306.0,1088169506,20050128,2023/05/17,ac,안재천,"서울특별시 구로구 디지털로33길 28, 1108, 1309호(구로동, 우림이비지센터1차)",truen.co.kr,02-6738-6000,02-2108-1595,12
K,290090,트윔,(주)트윔,TWIM Corp,1501110132344.0,3178116772,20100121,2021/11/17,ac,정한섭(단독대표),경기도 화성시 삼성1로4길 7-4,www.twim21.com,031-8055-8455,030334428111,12
K,026150,특수건설,(주)특수건설,TuksuConstruction,1101110115885.0,2038146827,19710531,1997/08/06,ac,"김중헌, 김도헌 (각자 대표이사)",서울특별시 서초구 서운로 7 -,www.tuksu.co.kr,02-590-6400,02-590-6440,12
K,464280,티디에스팜,(주)티디에스팜,"TDSPHARM Co., Ltd.",1545110024284.0,3038134897,20021111,2024/08/21,ac,김철준,경기도 성남시 분당구 판교로 253 C동 403호,www.tdspharm.com,031-8018-7337,031-8018-8998,12
K,117730,티로보틱스,(주)티로보틱스,"T-Robotics co., Ltd.",1311110126936.0,1298178206,20041027,2018/11/29,ac,안승욱,경기도 오산시 가장산업서북로 103-37 (지곶동),www.t-robotics.net/,031-716-4507,031-716-4509,12
K,033830,티비씨,(주)티비씨,TBC,1701110080458.0,5028127241,19941007,2010/11/29,ac,김한덕,대구광역시 수성구 동대구로 23,www.tbc.co.kr,537601900,053-760-1888,12
K,057680,티사이언티픽,(주)티사이언티픽,"T Scientific Co.,Ltd",1101111577604.0,2208154389,19980821,2002/06/18,ac,"김상우,유승재(각자대표)",서울특별시 동작구 여의대방로62길 1 3층,www.tscientific.co.kr,02-2181-8000,02-2181-8001,12
K,204610,티쓰리,(주)티쓰리엔터테인먼트,T3 Entertainment Inc.,1101111942485.0,2208184883,20000417,2022/11/17,ac,홍민균,"서울특별시 금천구 가산디지털1로 186, 3층",www.t3.co.kr,070-4050-8000,02-2028-5355,12
K,125020,티씨머티리얼즈,티씨머티리얼즈(주),"TC Materials Co., Ltd.",1812110031589.0,6108121529,19950401,2025/05/15,ac,박혜린,울산광역시 울주군 온산읍 산남길 64,https://tcmaterials.co.kr,052-239-7002,052-711-1221,12
K,064760,티씨케이,(주)티씨케이,"TOKAI CARBON KOREA CO., LTD",1346110007844.0,1258119772,19960807,2003/08/18,ac,"신 히데오, 오창민 (각자대표)",경기도 안성시 미양면 개정산업단지로 71-,www.tck.co.kr,(031)677-0277,031-677-0276,12
K,246710,티앤알바이오팹,(주)티앤알바이오팹,"T&R Biofab Co., Ltd",1355110249041.0,1408173187,20130311,2018/11/28,ac,윤원수,경기도 시흥시 마유로 96 -,www.tnrbiofab.com,031-431-3344,031-8041-1783,12
K,340570,티앤엘,(주)티앤엘,"T&L Co., LTD.",1345110028404.0,1358127264,19980609,2020/11/20,ac,최윤소,경기도 용인시 수지구 신수로 767 에이동 2401호,www.tnl.co.kr/,031-323-3113,031-323-3104,12
K,043220,티에스넥스젠,(주)티에스넥스젠,"TS Nexgen Co., Ltd.",1101111182726.0,2148191598,19950731,2001/07/03,ac,김한국,"서울특별시 강남구 테헤란로108길 25 대동빌딩 5층, 5541호",www.hlbpower.com,02-544-3301,02-544-3304,12
K,277880,티에스아이,주식회사 티에스아이,"TSI Co., Ltd.",1313110109110.0,1258196518,20110701,2020/07/22,ac,표인식,"경기도 화성시 동탄첨단산업1로 27 영천동, 금강 펜테리움 IX타워 코벤트가든 M201",taesungind.co.kr/,031-667-2623,031-8077-2557,12
K,131290,티에스이,(주)티에스이,"TSE CO.,Ltd",1615110017818.0,3128121630,19950831,2011/01/05,ac,"김철호, 김명진(각자 대표)",충청남도 천안시 서북구 직산읍 군수1길 189 -,www.tse21.com,041-581-9955,041) 581-8009,12
K,246690,TS인베스트먼트,주식회사 티에스인베스트먼트,T.S.Investment Corporation,1101113840843.0,2208761581,20080228,2016/12/15,ac,"김웅, 변기수(각자 대표)","서울특별시 강남구 선릉로 531, 3층 302호",www.tsinvestment.co.kr,02-6250-5700,02-6250-5710,12
K,317240,TS트릴리온,(주)티에스트릴리온,"TS Trillion Co., Ltd.",1101116982139.0,4258701422,20190111,2019/04/29,ac,김용채,"서울특별시 영등포구 양평로 96 1층,6층,8층(양평동4가,티에스빌딩)",www.tstrillion.co.kr,02-785-8296,02-785-8297,12
Y,019180,티에이치엔,(주)티에이치엔,THN CORPORATION,1701110022781.0,5038119351,19860723,1996/07/31,ac,"이광연, 채승훈",대구광역시 달서구 성서로71길 43,www.th-net.co.kr,053-583-3001,053) 587-9388,12
K,425420,티에프이,(주)티에프이,"TFE Co., Ltd.",1201110330051.0,1228179714,20031029,2022/11/17,ac,문성주,경기도 화성시 반월길 50-8,www.tfe.co.kr,031-206-0541,031-206-0543,12
K,484810,티엑스알로보틱스,주식회사 티엑스알로보틱스,"TXR Robotics Co., Ltd.",1211110330000.0,6118800754,20170711,2025/03/20,ac,엄인섭,경기도 부천시 원미구 옥산로 216,www.txr.kr,0327249044,032-724-9045,12
K,131100,티엔엔터테인먼트,(주)티엔엔터테인먼트,"TN entertainment Co., Ltd.",1601110221319.0,3148187870,20070314,2011/06/14,ac,"김동준, 윤동현(각자대표이사)","서울특별시 강남구 언주로 726 16층(논현동, 두산빌딩)",chorokbaemenm.com,02-566-2055,02-566-2056,12
K,356860,티엘비,(주)티엘비,"TLB Co., Ltd.",1314110255979.0,1348677072,20110325,2020/12/14,ac,백성현,경기도 안산시 단원구 신원로 305,www.tlbpcb.com,031-8040-2055,,12
Y,002900,TYM,주식회사 티와이엠,TYM CORPORATION,1101110032899.0,1068128552,19600201,1973/06/26,ac,"김희용, 김도훈",서울특별시 용산구 장문로 52 동빙고동,tym.world,02-3014-2800,02-544-9802,12
Y,363280,티와이홀딩스,(주)티와이홀딩스,"TY Holdings Co., Ltd.",1101117608502.0,7558101772,20200901,2020/09/22,ac,오동헌,"서울특별시 영등포구 여의공원로 111, 10층(여의도동)",www.ty-holdings.co.kr,02-2090-6611,02-2090-6605,12
