corp_code,corp_name,corp_name_eng,krx_code,stock_code,stock_name,corp_cls,corp_cls_l,jurir_no,bizr_no,ceo_nm,adres,hm_url,ir_url,phn_no,fax_no,induty_code,est_dt,lst_dt,acc_mt,sec_cls,market_div,stock_type,par_val,iss_shr,modify_date
01585155,주식회사 오픈놀,"Openknowl Co.,Ltd.",KR7440320000,440320,오픈놀,K,KOSDAQ,1101114846056,1108199930,권인택,서울특별시 영등포구 양평로 2(당산동6가),openknowl.com,,070-8771-3056,02-6937-0648,58222,20120416,2023/06/30,12,주권,기술성장기업부,보통주,100,9805000,20231206
01357765,(주)큐라티스,Quratis Inc.,KR7348080003,348080,큐라티스,K,KOSDAQ,1101116122983,4028614683,김성준,충청북도 청주시 흥덕구 오송읍 의료단지길 143 -,quratis.com,,070-4141-5942,02-867-0125,70113,20160715,2023/06/15,12,주권,투자주의환기종목(소속부없음),보통주,500,73862864,20241217
00115065,(주)동남합성,"DONGNAMCHEMICALCO.,LTE.",KR7023450000,023450,동남합성,Y,KOSPI,1101110057012,1228117945,"김정돈, 박미령 (각자대표)",충청남도 공주시 탄천면 탄천산업단지길 80-61 -,www.dongnamchem.com,,041-840-3100,041-858-7001,201,19651001,1996/12/24,12,주권,,보통주,500,3500000,20221229
00105271,(주)케이씨씨,KCC Corporation,KR7002380004,002380,케이씨씨,Y,KOSPI,1101110221814,2148170045,"정몽진, 정재훈",서울특별시 서초구  사평대로 344 (주)케이씨씨 빌딩,www.kccworld.co.kr,kccworld.irpage.co.kr,02-3480-5000,02-3480-5437,20411,19580812,1973/06/25,12,주권,,보통주,5000,8886471,20240703
00269241,(주)주연테크,"JOOYONTECH CO.,LTD.",KR7044380004,044380,주연테크,Y,KOSPI,1101110574164,1168123200,김희라,서울특별시 서초구 사임당로 32 2층(서초동),www.jooyon.co.kr,,02-2122-1000,02-6939-8362,26310,19880510,2006/11/15,12,주권,,보통주,200,66403852,20230412
00149646,중소기업은행,INDUSTRIAL BANK OF KOREA,KR7024110009,024110,기업은행,Y,KOSPI,1101350000903,2028100978,김성태,서울특별시 중구 을지로 79 중소기업은행본점,www.ibk.co.kr,,02-729-6114,02-729-7105,64121,19610725,2003/12/24,12,주권,,보통주,5000,797425869,20240604
00415327,(주)중앙백신연구소,CHOONG ANG VACCINE LABORATORY,KR7072020001,072020,중앙백신,K,KOSDAQ,1601110042533,3058119849,윤인중,대전광역시 유성구 유성대로 1476-37 (주)중앙백신연구소,www.cavac.co.kr,,(042)863-9322,042-870-0550,211,19941004,2003/10/31,12,주권,벤처기업부,보통주,500,9658687,20240701
00149770,(주)중앙에너비스,"Joong Ang Enervis Co.,Ltd.",KR7000440008,000440,중앙에너비스,K,KOSDAQ,1101110003428,1068108726,"한상열, 한상은 (각자 대표이사)",서울특별시 용산구  한남대로 82,www.enervis.co.kr,,070-8707-4500,0507-514-4521,46712,19461008,1993/03/24,12,주권,중견기업부,보통주,500,6227130,20221205
00347716,(주)중앙첨단소재,"JOONGANG ADVANCED MATERIALS Co., Ltd",KR7051980001,051980,중앙첨단소재,K,KOSDAQ,1101111686728,1058199490,김영신,경기도 안양시 동안구 시민대로 115 503호(호계동),joongangdnm.co.kr,,02-6953-7630,070-5153-3210,264,19990423,2001/07/31,12,주권,중견기업부,보통주,500,101802299,20250515
01108248,(주)지노믹트리,Genomictree Inc.,KR7228760005,228760,지노믹트리,K,KOSDAQ,1601110105498,3148136987,안성환,대전광역시 유성구 테크노10로 44-6,genomictree.com/ko/,,042-861-4551,042-861-4552,701,20001006,2019/03/27,12,주권,기술성장기업부,보통주,500,24376642,20230502
01276026,(주)지놈앤컴퍼니,Genome&Company,KR7314130006,314130,지놈앤컴퍼니,K,KOSDAQ,1341110422240,6278700257,"홍유석, 배지수, 박한수 (각자 대표이사)","경기도 수원시 영통구 창룡대로256번길 50 7층, 8층",genomecom.co.kr,,031-628-0150,070-8673-2440,211,20150924,2020/12/23,12,주권,기술성장기업부,보통주,500,31085515,20240329
00150633,(주)지누스,ZINUS INC.,KR7013890009,013890,지누스,Y,KOSPI,1347110002553,1248128792,정백재,"경기도 성남시 분당구 야탑로81번길 10,8층(야탑동, 아미고타워)",www.zinus.co.kr,www.zinus.co.kr,031-622-1700,0316221701,320,19790308,2019/10/30,12,주권,,보통주,500,22254576,20250321
01494154,지니너스 주식회사,GENINUS Inc.,KR7389030008,389030,지니너스,K,KOSDAQ,1101116728781,2038801251,박웅양,"서울특별시 송파구 정의로 70 4층, 5층(문정동, 케이디유타워)",kr-geninus.com,,02-6949-6570,02-6949-6580,70113,20180420,2021/11/08,12,주권,기술성장기업부,보통주,500,33351845,20230918
00962223,지니언스(주),"GENIANS, INC.",KR7263860009,263860,지니언스,K,KOSDAQ,1311110131159,1298180148,이동범,"경기도 안양시 동안구 벌말로 66 12층 A-F(관양동,평촌역 하이필드)",www.genians.co.kr/,,031-8084-9770,070-4332-1683,58221,20050106,2017/08/02,12,주권,벤처기업부,보통주,500,9079600,20220214
01318933,(주)지니틱스,"Zinitix Co.,Ltd.",KR7303030001,303030,지니틱스,K,KOSDAQ,1101116793007,8468101097,권석만,"경기도 용인시 기흥구 흥덕1로 13 흥덕아이티밸리 1901호, (주)지니틱스",www.zinitix.com,,031-8065-6000,,261,20180626,2018/08/30,12,주권,벤처기업부,보통주,100,37073689,20240830
00257149,지더블유바이텍(주),"GW Vitek CO.,LTD.",KR7036180008,036180,지더블유바이텍,K,KOSDAQ,1701110074493,5028128269,김진택,"서울특별시 금천구 벚꽃로 244 1101호(가산동, 벽산디지털밸리5차)",gwvitek.com,,02-2140-3300,02-2140-3310,4659,19940420,1999/12/21,12,주권,투자주의환기종목(소속부없음),보통주,500,93464524,20241121
01047169,(주)지란지교시큐리티,"Jiransecurity Co., Ltd.",KR7208350009,208350,지란지교시큐리티,K,KOSDAQ,1101115527019,1078831670,조원희(단독대표),경기도 성남시 수정구 금토로80번길 37 인피니티타워 W동 4층,www.jiransecurity.com,,02-569-6110,,582,20140930,2014/12/24,12,주권,벤처기업부,보통주,500,8838549,20240401
01693922,(주)지슨,"GITSN, Inc.",KR7446840001,446840,지슨,K,KOSDAQ,1101118444707,2318602547,한동진,서울특별시 강남구 개포로 208 형지빌딩 -,www.gitsn.com,,02-852-3560,,272,20221007,2023/05/17,12,주권,기술성장기업부,보통주,100,55262293,20250908
01010642,(주)지씨셀,GC CELL CORPORATION,KR7144510005,144510,지씨셀,K,KOSDAQ,1345110172532,1428137741,"원성용, 김재왕",경기도 용인시 기흥구 이현로30번길 107 -,www.gclabcell.com,,031-260-9300,031-260-9232,73909,20110621,2016/06/23,12,주권,중견기업부,보통주,500,15800344,20250326
01432598,(주)지씨지놈,GC Genome Corporation,KR7340450006,340450,지씨지놈,K,KOSDAQ,1345110215100,1428161687,기창석,경기도 용인시 기흥구 이현로30번길 107,www.gcgenome.com,,031-260-0600,0312609093,739,20130731,2025/06/11,12,주권,기술성장기업부,보통주,500,23650793,20250611
01351080,(주)지아이이노베이션,GI Innovation Inc.,KR7358570000,358570,지아이이노베이션,K,KOSDAQ,1452110021112,6828600771,"장명호, 홍준호(각자대표이사)",서울특별시 송파구 송파대로 167 &nbsp,www.gi-innovation.com/kr/,,02-404-2003,02-2054-8609,70113,20170719,2023/03/30,12,주권,기술성장기업부,보통주,500,62933081,20250402
01311310,주식회사 지아이텍,"G.I.Tech Co.,Ltd.",KR7382480002,382480,지아이텍,K,KOSDAQ,1648110065785,3128639116,"이인영,이상권(각자 대표이사)",충청남도 아산시 둔포면 아산밸리로387번길 42,gitec.kr,,041-543-1316,041-543-2316,292,20120502,2021/10/21,12,주권,벤처기업부,보통주,100,39357140,20240701
00958327,(주)지앤비에스 에코,"GnBS eco Co.,Ltd",KR7382800001,382800,지앤비에스 에코,K,KOSDAQ,1348110105579,1248631287,박상순,경기도 안성시 대덕면 모산로 401-14,www.gnbseng.com,,031-658-6276,031-698-3012,29271,20050404,2021/10/29,12,주권,우량기업부,보통주,500,31831041,20241120
00389110,(주)지어소프트,GAEASOFT ,KR7051160000,051160,지어소프트,K,KOSDAQ,1101111574874,2118645334,김영준,"서울특별시 종로구 종로1길 50 A동11층(중학동, 케이트윈타워)",gaeasoft.co.kr,,02-2155-5100,02-2155-5200,58221,19980813,2002/05/28,12,주권,중견기업부,보통주,500,15474430,20230221
00138190,(주)지에스글로벌,GS Global Corp.,KR7001250000,001250,GS글로벌,Y,KOSPI,1101110031479,2028133028,이영환,서울특별시 강남구 논현로 508 GS강남타워,www.gsgcorp.com,www.gsgcorp.com,02-2005-5300,02-2005-5150,468,19540731,1976/06/26,12,주권,,보통주,2500,82533764,20250429
00140177,(주)지에스리테일,"GS Retail Co.,Ltd",KR7007070006,007070,GS리테일,Y,KOSPI,1101110090037,1168118745,허서홍,서울특별시 강남구 논현로 508GS타워(역삼동 679),www.gsretail.com,,02-2005-1114,2006-2046,47122,19710213,2011/12/23,12,주권,,보통주,1000,83607415,20250321
00351995,(주)지에스이,"GSE Co., Ltd.",KR7053050001,053050,지에스이,K,KOSDAQ,1101110624969,1058137529,유석형,경상남도 사천시 사천읍 구암두문로 412-30,www.yesgse.com,www.yesgse.com,055-855-0102,055-855-0107,35200,19890421,2001/10/11,12,주권,우량기업부,보통주,500,29987597,20240226
01882845,(주)지에스피앤엘,"GS P&L Co., Ltd.",KR7499790004,499790,GS피앤엘,Y,KOSPI,1101119120299,4668702854,김원식,"서울특별시 강남구 논현로 508, GS타워",www.gspnl.com,,02-2006-3801,,64992,20241202,2024/12/23,12,주권,,보통주,1000,19830841,20250218
00491938,지에이치신소재(주),GH Advanced Materials Inc.,KR7130500002,130500,GH신소재,K,KOSDAQ,1955110052004,6158122009,우희구,경상북도 구미시  1공단로4길 141-54,www.ghglobal.co.kr,,054-460-8100,054-461-8316,13992,20011207,2013/08/02,12,주권,우량기업부,보통주,500,14545052,20230220
01221752,(주)지에프씨생명과학,"GFC Life Science Co., Ltd.",KR7388610008,388610,지에프씨생명과학,K,KOSDAQ,1101112548993,2118716248,"강희철,표형배",경기도 화성시 동탄순환대로 823 17층,www.gfcos.co.kr/,,03151835555,031-5183-5519,20495,20020618,2025/06/30,12,주권,기술성장기업부,보통주,500,5235709,20250630
00626464,(주)지엔씨에너지,"GnCenergy Co., Ltd.",KR7119850006,119850,지엔씨에너지,K,KOSDAQ,1101110952055,1078142450,안병철,서울특별시 강서구 마곡중앙2로 49 -,www.gncenergy.co.kr,,02-2164-9200,02-2164-9201,28111,19930623,2013/10/02,12,주권,우량기업부,보통주,500,16448909,20230403
00258102,(주)지엔코,"Great New wave Coming Co., Ltd.",KR7065060006,065060,지엔코,K,KOSDAQ,1101111421257,2208145177,김석주 장지혁 (각자대표이사),서울특별시 송파구  동남로4길 41 지엔코빌딩,"www.gnco.co.kr,www.thursdayisland.com",,02-2185-8500,02-539-2220,141,19970531,2002/05/28,12,주권,중견기업부,보통주,500,23800804,20241021
01042359,지엘팜텍(주),GL Pharm Tech Corp.,KR7204840003,204840,지엘팜텍,K,KOSDAQ,1101115478626,1078825483,"김용일, 진성필",경기도 성남시 수정구 달래내로 46 성남글로벌융합센터 210호,www.glpt.co.kr,www.glpt.co.kr,031-739-5220,02-6915-5804,464,20140729,2014/11/20,12,주권,기술성장기업부,보통주,100,77215206,20250220
00156354,지엠비코리아(주),GMB Korea Corp.,KR7013870001,013870,지엠비코리아,Y,KOSPI,1942110000399,6098102857,"정세영, 송병영",경상남도 창원시 성산구  웅남로 618(성산동),www.gmb.co.kr,,055-263-2131,055-261-1926,303,19790320,2012/11/20,12,주권,,보통주,500,19072280,20230223
00159698,한국지역난방공사,KOREA DISTRICT HEATING CORPORATION,KR7071320006,071320,지역난방공사,Y,KOSPI,1112710005962,1298202760,정용기,경기도 성남시 분당구 분당로 368,www.kdhc.co.kr,,031-780-4114,031)701-0236,35300,19851101,2010/01/29,12,주권,,보통주,5000,11578744,20230106
00668965,(주)지오엘리먼트,"GO Element Co., Ltd.",KR7311320006,311320,지오엘리먼트,K,KOSDAQ,1313110059571,1258157795,신현국,경기도 안성시 금석3길 30,www.goelement.co.kr,,031-611-9123,031-611-9121,262,20050503,2021/11/11,12,주권,기술성장기업부,보통주,500,12614560,20250210
01577952,(주)지투지바이오,"G2GBIO, Inc.",KR7456160001,456160,지투지바이오,K,KOSDAQ,1601110451528,1958800664,이희용,충청북도 청주시 흥덕구 오송읍 의료단지길 21,,,043-270-6011,043-270-6099,21212,20170322,2025/08/14,12,주권,기술성장기업부,보통주,500,5365694,20250814
01462605,지투파워(주),G2Power Co. Ltd,KR7388050007,388050,지투파워,K,KOSDAQ,1351110102065,1238625235,"김영일, 장철수",경기도 화성시 양감면 초록로 868-12,www.g2p.co.kr,www.g2p.co.kr,031-427-1261,031-427-1271,28123,20101217,2022/04/01,12,주권,벤처기업부,보통주,500,18709437,20240226
00557933,(주)진도,"JINDO.CO.,LTD",KR7088790001,088790,진도,Y,KOSPI,1101113411024,1198187523,임병남,서울특별시 금천구  가산디지털1로 75,www.jindofand.co.kr,,02-850-8270,02-864-7678,467,20060303,2006/03/28,12,주권,,보통주,500,12447744,20240829
00170877,(주)진로발효,JinroDistillers,KR7018120006,018120,진로발효,K,KOSDAQ,1301110009365,1348104841,김종식,경기도 안산시 단원구 별망로 594,www.jrdcl.com,,031 -491 -2675,028644277,11121,19841231,1993/12/29,12,주권,우량기업부,보통주,500,6621120,20220228
00552992,(주)진매트릭스,GENEMATRIX INC.,KR7109820001,109820,진매트릭스,K,KOSDAQ,1101112124389,1018165547,김수옥,"경기도 성남시 분당구  대왕판교로 700 삼평동 코리아바이오파크 8층,7층",www.genematrix.net,,031-628-2000,031-628-*2002,70113,20001207,2009/11/06,12,주권,기술성장기업부,보통주,500,20393640,20220224
00491053,(주)진바이오텍,"GeneBioTechCo.,Ltd.",KR7086060001,086060,진바이오텍,K,KOSDAQ,1612110007815,3078114821,이찬호,충청남도 공주시  계룡면 신원사로 166,www.genebiotech.co.kr,,041-853-9961,0418539960,462,20000315,2006/04/28,12,주권,중견기업부,보통주,500,8610587,20221123
00174208,(주)진성티이씨,JINSUNG T.E.C,KR7036890002,036890,진성티이씨,K,KOSDAQ,1348110002155,1248130717,"윤성수, 윤준수(공동대표이사)",경기도 평택시 세교산단로 3 (세교동),www.jinsungtec.com,,031 -658 -0100,031 -658 -0106,29241,19820428,2000/07/20,12,주권,우량기업부,보통주,500,22482268,20230203
01437858,주식회사 진시스템,"Genesystem Co., Ltd",KR7363250002,363250,진시스템,K,KOSDAQ,1615110116305,3128615545,서유진,대전광역시 유성구 테크노2로 200-9,www.genesystem.co.kr,,042-863-8551,042-863-8553,271,20100324,2021/05/26,12,주권,기술성장기업부,보통주,500,7042798,20240227
00150439,진양산업(주),"CHIN YANG INDUSTRY CO.,LTD.",KR7003780004,003780,진양산업,Y,KOSPI,1801110043610,1028134256,최원석,경상남도 양산시 유산공단7길 42 -,www.cyc1963.com,www.cyc1963.com,055-382-8981,0553822592,2225,19630718,1973/06/26,12,주권,,보통주,500,13000000,20250314
00150536,진양제약(주),"JIN YANG PHARMACEUTICAL. CO., LTD",KR7007370000,007370,진양제약,K,KOSDAQ,1101110233629,2148110673,"최재준, 최윤환(각자대표)",서울특별시 서초구  효령로 231,www.jinyangpharm.co.kr,,02-3470-0300,02-3470-0390,212,19780607,2000/07/27,12,주권,우량기업부,보통주,500,13258760,20240701
00160375,진양폴리우레탄(주),"CHINYANG POLY URETHANE CO.,LTD",KR7010640001,010640,진양폴리우레탄,Y,KOSPI,1345110000387,1258118884,최재호,경기 평택시 세교동 536-8번지,www.chinyangpoly.kr,,031-657-2545,031-657-2550,22259,19750607,1989/09/30,12,주권,,보통주,500,10000000,20250312
00646732,(주)진양홀딩스,CHINYANG HOLDINGS CORPORATION,KR7100250000,100250,진양홀딩스,Y,KOSPI,1801110618091,6058186253,"양준영, 최창호(각자대표이사)",부산광역시 부산진구 새싹로 73 -,cyholdings.kr,,051-809-8813,0553822592,222,20080107,2008/02/15,12,주권,,보통주,500,55895292,20230516
00347734,진양화학(주),CHINYANG CHEMICAL CORPORATION,KR7051630002,051630,진양화학,Y,KOSPI,1101112141672,1108149202,임경섭,울산광역시 남구  장생포로 93,www.chinyang.co.kr,,052-278-0700,052-278-0848,22214,20010103,2001/01/29,12,주권,,보통주,500,21200000,20250313
00653024,주식회사 진에어,"JIN AIR CO,.LTD.",KR7272450008,272450,진에어,Y,KOSPI,1201110454976,1218189086,박병률,"서울특별시 강서구 공항대로 453, 3층",www.jinair.com,,1600-6200,02-3660-5998,511,20080123,2017/12/08,12,주권,,보통주,1000,52200000,20221205
00816933,(주)진영,"JINYOUNG CO., LTD",KR7285800009,285800,진영,K,KOSDAQ,1201110127961,1368118924,심영수,인천광역시 서구 마중로 129,www.jyp21.co.kr,,032-562-1924,032-562-1944,2221,19960109,2023/06/01,12,주권,벤처기업부,보통주,100,17477270,20250224
00118521,진원생명과학(주),"GeneOne Life Science, Inc.",KR7011000007,011000,진원생명과학,Y,KOSPI,1101110191562,1208114898,"고광연,한우근","서울특별시 영등포구 여의대로 108 20층(여의도동, 파크원NH금융타워(타워2))",www.genels.com,,02-3458-4030,02-557-6784,212,19760127,1987/11/16,12,주권,,보통주,1000,84917083,20250813
00150828,진흥기업(주),CHINHUNG INTERNATIONAL INC,KR7002780005,002780,진흥기업,Y,KOSPI,1101110006349,1068132769,김태균,"인천광역시 연수구 컨벤시아대로 69 (송도동 , 송도밀레니엄 807호)",www.chinhung.co.kr,,02-772-1200,02-776-9678,41221,19590903,1977/06/25,12,주권,,보통주,500,145471745,20240328
00525679,(주)차바이오텍,"Chabiotech Co.,Ltd.",KR7085660009,085660,차바이오텍,K,KOSDAQ,1345110065662,1358158340,최석윤,서울특별시 강남구 도산대로 442 청담동 피엔폴루스 3층,www.chabio.com,https://www.chabio.com,031-881-7400,031-881-7499,211,20021105,2005/12/27,12,주권,중견기업부,보통주,500,76426183,20250401
01141599,(주)차백신연구소,CHA Vaccine Research Institute,KR7261780001,261780,차백신연구소,K,KOSDAQ,1101111992670,2098125738,한성일,"경기도 성남시 중원구 둔촌대로 560,  406,407호(상대원동, 벽산테크노피아)",www.chavaccine.com,chavaccine.irpage.co.kr/,031-881-7327,031-737-8210,70113,20000609,2021/10/22,12,주권,기술성장기업부,보통주,500,26865246,20250826
01107665,차이나크리스탈신소재홀딩스,"China Crystal New Material Holdings Co.,  Ltd.",KYG2115T1076,900250,크리스탈신소재,K,KOSDAQ,,BS-266537,다이중치우 (DAI ZHONG QIU),"Artemis House, 75 Fort Street, George Town, P.O. Box 31493, Grand Cayman KY1-1206 Cayman Islands",www.crystalnewmaterial.com,http://crystalnewmaterial.com,86-510-68171266,,64992,20120223,2016/01/28,12,외국주권,외국기업(소속부없음),보통주,0.5,130640004,20201109
