ticker,company_name,EMSEC1,EMSEC1_비중(%),EMSEC2,EMSEC2_비중(%),EMSEC3,EMSEC3_비중(%),EMSEC4,EMSEC4_비중(%),EMTEC
352700,씨앤투스,Special-purpose Machinery,100,,,,,,,"['High-performance Polymers & Functional Films', 'Advanced Optical & Electronic Materials', 'Biopharmaceuticals', 'Genomics & Diagnostics', 'Digital Therapeutics']"
352770,셀레스트라,Biotechnology,100,,,,,,,"['Genomics & Diagnostics', 'Digital Therapeutics']"
352820,하이브,Entertainment,100,,,,,,,"['SaaS Platforms', 'AI and Data Technologies']"
352910,오비고,General Software,100,,,,,,,"['Mobility and Smart Transportation Technologies', 'Telecommunications and IoT Technologies']"
352940,인바이오,Agrochemicals & Fertilizers,100,,,,,,,
353190,휴럼,Health Supplements,100,,,,,,,
353200,대덕전자,Electronic Components,100,,,,,,,['Semiconductor Materials']
353590,오토앤,Auto Parts,74.26,E-commerce,25.74,,,,,"['Mobility and Smart Transportation Technologies', 'AI Accelerators']"
353810,이지바이오,Agrochemicals & Fertilizers,100,,,,,,,
354200,엔젠바이오,Medical Equipment,50.22,Biotechnology,49.78,,,,,"['Genomics & Diagnostics', 'Digital Therapeutics', 'Cloud Infrastructure']"
354320,알멕,Metal Processing,80.2,Auto Parts,19.8,,,,,"['Battery & Energy Materials', 'Construction, Plant and Heavy Industry Technologies']"
355150,코스텍시스,Semiconductor Materials & Equipment,100,,,,,,,"['Semiconductor Materials', 'Advanced Optical & Electronic Materials']"
355390,크라우드웍스,Internet Services,80.92,IT Services,19.08,,,,,"['Generative AI', 'Predictive AI', 'Real-time Analytics', 'AI Accelerators', 'Cloud Infrastructure', 'SaaS Platforms']"
355690,에이텀,Electronic Components,100,,,,,,,"['Advanced Optical & Electronic Materials', 'Mobility and Smart Transportation Technologies']"
356680,엑스게이트,Telecom Solutions,80.23,Security Services,19.77,,,,,['Cybersecurity and Authentication Technologies']
356860,티엘비,Electronic Components,100,,,,,,,"['Semiconductor Materials', 'Cloud Infrastructure', 'Quantum and High-performance Computing']"
356890,싸이버원,Security Services,59.77,IT Services,40.23,,,,,"['Cybersecurity and Authentication Technologies', 'Cloud Infrastructure', 'Telecommunications and IoT Technologies']"
357120,코람코라이프인프라리츠,REITs,100,,,,,,,
357230,에이치피오,Health Supplements,100,,,,,,,
357250,미래에셋맵스리츠,REITs,100,,,,,,,
357430,마스턴프리미어리츠,REITs,100,,,,,,,
357550,석경에이티,Specialty Chemicals,100,,,,,,,"['Genomics & Diagnostics', 'Advanced Optical & Electronic Materials', 'High-performance Polymers & Functional Films', 'Semiconductor Materials']"
357580,아모센스,Electronic Components,100,,,,,,,"['Telecommunications and IoT Technologies', 'Advanced Optical & Electronic Materials']"
357780,솔브레인,Semiconductor Materials & Equipment,100,,,,,,,"['Semiconductor Materials', 'Advanced Optical & Electronic Materials', 'Battery & Energy Materials']"
357880,SKAI,IT Services,100,,,,,,,"['Cloud Infrastructure', 'SaaS Platforms', 'Edge Computing', 'Blockchain and Distributed Ledger Technologies']"
358570,지아이이노베이션,Biotechnology,100,,,,,,,['Biopharmaceuticals']
359090,씨엔알리서치,Healthcare Services,100,,,,,,,"['Genomics & Diagnostics', 'Digital Therapeutics']"
360070,탑머티리얼,Special-purpose Machinery,100,,,,,,,['Battery & Energy Materials']
360350,코셈,Electronic Equipment & Devices,100,,,,,,,"['Advanced Optical & Electronic Materials', 'AI Accelerators']"
361390,제노코,Aerospace,65.76,Telecom Equipment,34.24,,,,,"['Telecommunications and IoT Technologies', 'Advanced Optical & Electronic Materials']"
361570,알비더블유,Entertainment,100,,,,,,,
361610,SK아이이테크놀로지,Secondary Batteries,100,,,,,,,['Battery & Energy Materials']
361670,삼영에스앤씨,Electronic Components,100,,,,,,,"['Semiconductor Materials', 'Industrial IoT']"
362320,청담글로벌,E-commerce,100,,,,,,,"['Retail, Marketing and Customer Technologies', 'Real-time Analytics', 'Recommendation Systems']"
362990,드림인사이트,Advertising,100,,,,,,,"['Retail, Marketing and Customer Technologies']"
363250,진시스템,Medical Equipment,80.93,Biotechnology,19.07,,,,,['Genomics & Diagnostics']
363260,모비데이즈,Advertising,100,,,,,,,"['Retail, Marketing and Customer Technologies', 'Real-time Analytics', 'Generative AI']"
363280,티와이홀딩스,Leisure Facilities,60.79,Broadcasting,39.21,,,,,
365270,큐라클,Biotechnology,100,,,,,,,['Biopharmaceuticals']
365330,에스와이스틸텍,Building Materials,62.66,Civil Construction,37.34,,,,,"['Construction, Plant and Heavy Industry Technologies']"
365340,성일하이텍,Secondary Batteries,100,,,,,,,['Battery & Energy Materials']
365550,ESR켄달스퀘어리츠,REITs,100,,,,,,,
365590,하이딥,Electronic Components,100,,,,,,,"['Semiconductor Materials', 'Advanced Optical & Electronic Materials', 'Telecommunications and IoT Technologies']"
365900,브이씨,Leisure Products,100,,,,,,,
366030,공구우먼,Apparel & Accessories,100,,,,,,,
367000,플래티어,IT Services,100,,,,,,,"['Retail, Marketing and Customer Technologies', 'Predictive AI', 'SaaS Platforms']"
368600,아이씨에이치,Electronic Components,100,,,,,,,"['Advanced Optical & Electronic Materials', 'High-performance Polymers & Functional Films']"
368770,파이버프로,Electronic Components,65.52,Electronic Equipment & Devices,34.48,,,,,"['Advanced Optical & Electronic Materials', 'Telecommunications and IoT Technologies', 'Industrial IoT']"
368970,오에스피,Primary Processed Foods,100,,,,,,,
369370,블리츠웨이스튜디오,Entertainment,100,,,,,,,
370090,퓨런티어,Special-purpose Machinery,67.77,Electronic Components,32.23,,,,,"['Process Automation', 'Industrial IoT']"
371950,풍원정밀,Display Materials & Equipment,100,,,,,,,['Advanced Optical & Electronic Materials']
372170,윤성에프앤씨,Secondary Batteries,100,,,,,,,"['Battery & Energy Materials', 'Process Automation', 'Industrial IoT']"
372320,큐로셀,Biotechnology,100,,,,,,,['Biopharmaceuticals']
372800,아이티아이즈,Fintech,54.38,IT Services,45.62,,,,,"['Generative AI', 'Cloud Infrastructure', 'Blockchain and Distributed Ledger Technologies', 'Digital Therapeutics']"
372910,한컴라이프케어,Security Services,55.79,Defense,44.21,,,,,
373110,엑셀세라퓨틱스,Biotechnology,100,,,,,,,['Biopharmaceuticals']
373160,데이원컴퍼니,Education Services,100,,,,,,,['Education and Content Technologies']
373170,엠아이큐브솔루션,IT Services,100,,,,,,,"['Process Automation', 'Industrial IoT', 'Cloud Infrastructure', 'Real-time Analytics', 'Digital Twin']"
373200,엑스플러스,Electronic Components,100,,,,,,,"['Cloud Infrastructure', 'Telecommunications and IoT Technologies']"
373220,LG에너지솔루션,Secondary Batteries,100,,,,,,,"['Battery & Energy Materials', 'Energy Storage Systems']"
375500,DL이앤씨,Building Construction,58.86,Plant Engineering,24.83,Civil Construction,16.31,,,"['Construction, Plant and Heavy Industry Technologies', 'Carbon Capture and Utilization']"
376180,피코그램,Water,100,,,,,,,
376270,에이치이엠파마,Biotechnology,100,,,,,,,"['Genomics & Diagnostics', 'Digital Therapeutics']"
376290,씨유테크,Display Panel Manufacturing,68.85,Electronic Components,31.15,,,,,"['Process Automation', 'Industrial IoT', 'Advanced Optical & Electronic Materials']"
376300,디어유,Internet Services,100,,,,,,,"['Retail, Marketing and Customer Technologies', 'SaaS Platforms']"
376930,노을,Medical Equipment,100,,,,,,,"['Genomics & Diagnostics', 'Digital Therapeutics', 'AI Accelerators']"
376980,원티드랩,Job Training & Employment Services,100,,,,,,,"['Recommendation Systems', 'AI Accelerators', 'Education and Content Technologies']"
377030,비트맥스,IT Services,100,,,,,,,"['Predictive AI', 'Generative AI', 'Real-time Analytics', 'AI Accelerators', 'Cloud Infrastructure', 'SaaS Platforms', 'Edge Computing', 'Telecommunications and IoT Technologies', 'Process Automation', 'Industrial IoT', 'Digital Therapeutics', 'Retail, Marketing and Customer Technologies', 'Education and Content Technologies', 'Finance and Risk Analytics Technologies', 'Mobility and Smart Transportation Technologies', 'Construction, Plant and Heavy Industry Technologies', 'Semiconductor Materials', 'Battery & Energy Materials', 'Advanced Optical & Electronic Materials', 'High-performance Polymers & Functional Films', 'Solar & Wind Power', 'Hydrogen Energy', 'Energy Storage Systems', 'Carbon Capture and Utilization', 'Quantum and High-performance Computing', 'Blockchain and Distributed Ledger Technologies']"
377190,디앤디플랫폼리츠,REITs,100,,,,,,,
377220,프롬바이오,Health Supplements,100,,,,,,,['Genomics & Diagnostics']
377300,카카오페이,Fintech,100,,,,,,,"['Finance and Risk Analytics Technologies', 'Blockchain and Distributed Ledger Technologies', 'Cloud Infrastructure', 'Real-time Analytics', 'Cybersecurity and Authentication Technologies']"
377330,이지트로닉스,Power Equipment,76.25,Telecom Equipment,23.75,,,,,"['Mobility and Smart Transportation Technologies', 'Telecommunications and IoT Technologies', 'Energy Storage Systems', 'Hydrogen Energy']"
377450,리파인,Fintech,100,,,,,,,"['Process Automation', 'Finance and Risk Analytics Technologies']"
377460,위니아에이드,Business Support Services,47.6,Multiline Retail,35.12,Transport Infrastructure,17.28,,,
377480,마음AI,IT Services,100,,,,,,,"['Generative AI', 'Real-time Analytics', 'AI Accelerators', 'Cloud Infrastructure', 'Telecommunications and IoT Technologies']"
377740,바이오노트,Animal Health Products,100,,,,,,,['Genomics & Diagnostics']
378340,필에너지,Special-purpose Machinery,100,,,,,,,"['Process Automation', 'Battery & Energy Materials']"
378800,샤페론,Biotechnology,100,,,,,,,"['Biopharmaceuticals', 'Genomics & Diagnostics', 'Digital Therapeutics', 'Predictive AI', 'Generative AI']"
378850,화승알앤에이,Auto Parts,100,,,,,,,['Mobility and Smart Transportation Technologies']
380540,옵티코어,Telecom Equipment,100,,,,,,,"['Telecommunications and IoT Technologies', 'Process Automation']"
381620,제닉스,Special-purpose Machinery,100,,,,,,,"['Process Automation', 'Industrial IoT']"
381970,케이카,Automobile Services,100,,,,,,,
382150,온코크로스,Biotechnology,100,,,,,,,"['Predictive AI', 'Generative AI', 'Genomics & Diagnostics']"
382480,지아이텍,Secondary Batteries,100,,,,,,,"['Battery & Energy Materials', 'Hydrogen Energy', 'Semiconductor Materials']"
382800,지앤비에스 에코,Special-purpose Machinery,100,,,,,,,"['Semiconductor Materials', 'Solar & Wind Power', 'Construction, Plant and Heavy Industry Technologies']"
382840,원준,Special-purpose Machinery,100,,,,,,,"['Process Automation', 'Advanced Materials and Chemistry']"
382900,범한퓨얼셀,Alternative Power,100,,,,,,,"['Hydrogen Energy', 'Energy Storage Systems']"
383220,F&F,Apparel & Accessories,100,,,,,,,
383310,에코프로에이치엔,Water,42.92,Specialty Chemicals,29.6,Alternative Power,27.48,,,"['Carbon Capture and Utilization', 'Advanced Optical & Electronic Materials', 'Battery & Energy Materials']"
383800,LX홀딩스,Freight Land Transport,51.34,Trading Companies,48.66,,,,,"['Semiconductor Materials', 'Advanced Optical & Electronic Materials']"
383930,디티앤씨알오,Healthcare Services,100,,,,,,,['Genomics & Diagnostics']
384470,코어라인소프트,Medical Equipment,100,,,,,,,"['Predictive AI', 'Digital Therapeutics', 'Genomics & Diagnostics']"
387570,파인메딕스,Medical Equipment,100,,,,,,,
388050,지투파워,Heavy Electrical Equipment,66.25,Alternative Power,33.75,,,,,"['Process Automation', 'Industrial IoT', 'Solar & Wind Power', 'Energy Storage Systems', 'Telecommunications and IoT Technologies']"
388720,유일로보틱스,Robotics & Components,100,,,,,,,"['Process Automation', 'Industrial IoT']"
388790,라이콤,Telecom Equipment,100,,,,,,,"['Telecommunications and IoT Technologies', 'Advanced Optical & Electronic Materials']"
388870,파로스아이바이오,Biotechnology,100,,,,,,,"['Generative AI', 'Biopharmaceuticals']"
389020,자람테크놀로지,Semiconductor Manufacturing,56.59,Telecom Equipment,43.41,,,,,['Telecommunications and IoT Technologies']
389030,지니너스,Biotechnology,100,,,,,,,"['Genomics & Diagnostics', 'Digital Therapeutics', 'Cloud Infrastructure', 'AI and Data Technologies']"
389140,포바이포,Entertainment,100,,,,,,,"['Generative AI', 'SaaS Platforms', 'Cloud Infrastructure']"
389260,대명에너지,Alternative Power,100,,,,,,,"['Solar & Wind Power', 'Energy Storage Systems']"
389470,인벤티지랩,Biotechnology,100,,,,,,,"['Biopharmaceuticals', 'Genomics & Diagnostics']"
389500,에스비비테크,Robotics & Components,100,,,,,,,"['Process Automation', 'Industrial IoT', 'Advanced Optical & Electronic Materials']"
389650,넥스트바이오메디컬,Medical Equipment,100,,,,,,,"['Biopharmaceuticals', 'High-performance Polymers & Functional Films']"
389680,유디엠텍,General Software,78.31,IT Services,21.69,,,,,"['Process Automation', 'Predictive Maintenance', 'Industrial IoT', 'Real-time Analytics']"
391710,코닉오토메이션,Robotics & Components,53.14,IT Services,27.32,General-purpose Machinery,19.55,,,"['Process Automation', 'Industrial IoT', 'Cloud Infrastructure']"
393210,토마토시스템,IT Services,100,,,,,,,"['Education and Content Technologies', 'Cloud Infrastructure', 'AI and Data Technologies', 'Digital Therapeutics']"
393890,더블유씨피,Secondary Batteries,100,,,,,,,['Battery & Energy Materials']
393970,대진첨단소재,Secondary Batteries,100,,,,,,,"['Battery & Energy Materials', 'High-performance Polymers & Functional Films']"
394280,오픈엣지테크놀로지,Semiconductor Materials & Equipment,100,,,,,,,"['AI Accelerators', 'Edge Computing', 'Semiconductor Materials']"
394800,쓰리빌리언,Biotechnology,100,,,,,,,"['Genomics & Diagnostics', 'Digital Therapeutics', 'Predictive AI', 'Generative AI']"
395400,SK리츠,REITs,100,,,,,,,
396270,넥스트칩,Semiconductor Manufacturing,100,,,,,,,"['Predictive AI', 'Real-time Analytics', 'Mobility and Smart Transportation Technologies']"
396300,세아메카닉스,Auto Parts,75.73,Home Equipment & Products,24.27,,,,,"['Construction, Plant and Heavy Industry Technologies', 'Battery & Energy Materials']"
396470,워트,Semiconductor Materials & Equipment,51.66,Electronic Equipment & Devices,48.34,,,,,['Semiconductor Materials']
396690,미래에셋글로벌리츠,REITs,100,,,,,,,
397030,에이프릴바이오,Biotechnology,100,,,,,,,['Biopharmaceuticals']
398120,에스지헬스케어,Medical Equipment,100,,,,,,,"['Genomics & Diagnostics', 'Digital Therapeutics', 'Predictive AI']"
399720,가온칩스,Semiconductor Materials & Equipment,100,,,,,,,"['Semiconductor Materials', 'Quantum and High-performance Computing']"
400760,NH올원리츠,REITs,100,,,,,,,
402030,코난테크놀로지,IT Services,52.88,Internet Services,31.26,General Software,15.86,,,"['Generative AI', 'Real-time Analytics', 'Recommendation Systems', 'AI Accelerators', 'Cybersecurity and Authentication Technologies', 'Digital Therapeutics', 'Retail, Marketing and Customer Technologies', 'Telecommunications and IoT Technologies']"
402340,SK스퀘어,Semiconductor Manufacturing,100,,,,,,,"['Recommendation Systems', 'Retail, Marketing and Customer Technologies', 'Mobility and Smart Transportation Technologies', 'Telecommunications and IoT Technologies', 'Semiconductor Materials']"
402490,그린리소스,Semiconductor Materials & Equipment,100,,,,,,,"['Semiconductor Materials', 'Advanced Optical & Electronic Materials']"
403490,우듬지팜,"Agriculture, Livestock & Fisheries",100,,,,,,,"['Process Automation', 'Industrial IoT']"
403550,쏘카,Consumer Goods Rental Services,100,,,,,,,"['Mobility and Smart Transportation Technologies', 'Cloud Infrastructure']"
403870,HPSP,Semiconductor Materials & Equipment,100,,,,,,,['Semiconductor Materials']
404990,신한서부티엔디리츠,REITs,100,,,,,,,
405000,플라즈맵,Medical Equipment,100,,,,,,,['Digital Therapeutics']
405100,큐알티,Semiconductor Materials & Equipment,100,,,,,,,"['Semiconductor Materials', 'Process Automation', 'Predictive Maintenance', 'Industrial IoT']"
405920,나라셀라,Beverages & Alcohol,100,,,,,,,
